timestamp,back_x,back_y,back_z,thigh_x,thigh_y,thigh_z,label
2019-01-12 00:00:00.000,-0.3068849999999999,-0.724121,-0.303223,-4.640381,-0.5212399999999999,-1.580811,6
2019-01-12 00:00:00.020,-0.97998,-0.288574,-0.3356929999999999,1.295166,-1.83667,-0.389893,6
2019-01-12 00:00:00.040,-1.36792,0.059814,-0.255371,-0.798584,-0.893799,0.170898,6
2019-01-12 00:00:00.060,-0.915039,-0.0893549999999999,-0.291016,-1.01001,0.139648,0.00293,6
2019-01-12 00:00:00.080,-0.539795,-0.039307,-0.209717,-1.092529,0.8605959999999999,0.0,6
2019-01-12 00:00:00.100,-0.751953,-0.0021969999999999,-0.1247559999999999,-0.98877,0.071045,0.860352,6
2019-01-12 00:00:00.120,-1.131592,0.016602,-0.117188,-0.937256,-0.692871,0.165039,6
2019-01-12 00:00:00.140,-1.034424,-0.0144039999999999,-0.1870119999999999,-0.909912,-0.26123,-0.0288089999999999,6
2019-01-12 00:00:00.160,-0.929199,-0.047607,-0.272461,-1.005615,0.2897949999999999,0.277344,6
2019-01-12 00:00:00.180,-1.0307620000000002,-0.083008,-0.28418,-1.037842,0.209473,-0.039795,6
2019-01-12 00:00:00.200,-1.0942379999999998,-0.088379,-0.2375489999999999,-1.05957,-0.0737299999999999,-0.311035,6
2019-01-12 00:00:00.220,-1.071289,-0.126465,-0.209229,-1.108643,-0.3068849999999999,-0.16333,6
2019-01-12 00:00:00.240,-0.999268,-0.178223,-0.238525,-1.178223,-0.5610350000000001,0.015625,6
2019-01-12 00:00:00.260,-0.956055,-0.15332,-0.246338,-1.043701,-0.480225,-0.052979,6
2019-01-12 00:00:00.280,-0.986572,-0.097412,-0.221436,-0.921631,-0.095459,-0.028564,6
2019-01-12 00:00:00.300,-1.000977,-0.0551759999999999,-0.223877,-0.941162,0.111816,0.027832,6
2019-01-12 00:00:00.320,-1.009033,-0.04126,-0.244873,-0.99585,0.073486,-0.024902,6
2019-01-12 00:00:00.340,-1.01709,-0.053711,-0.253662,-1.040283,-0.107666,-0.006836,6
2019-01-12 00:00:00.360,-1.015625,-0.071045,-0.2429199999999999,-1.032471,-0.174072,0.0288089999999999,6
2019-01-12 00:00:00.380,-1.015625,-0.088867,-0.2233889999999999,-1.026855,-0.191895,0.0625,6
2019-01-12 00:00:00.400,-1.017822,-0.095215,-0.2170409999999999,-1.0078120000000002,-0.221436,0.083984,6
2019-01-12 00:00:00.420,-1.006104,-0.095947,-0.216309,-0.998779,-0.1965329999999999,0.07251,6
2019-01-12 00:00:00.440,-0.996094,-0.084229,-0.2258300000000001,-0.993164,-0.18335,0.0612789999999999,6
2019-01-12 00:00:00.460,-1.009521,-0.07666,-0.245361,-0.986084,-0.1557619999999999,0.059326,6
2019-01-12 00:00:00.480,-1.016846,-0.078125,-0.251221,-1.007568,-0.1049799999999999,0.034912,6
2019-01-12 00:00:00.500,-1.015625,-0.078125,-0.25,-1.017822,-0.098389,0.004395,6
2019-01-12 00:00:00.520,-1.015625,-0.080322,-0.252197,-1.015625,-0.137207,0.001709,6
2019-01-12 00:00:00.540,-1.015625,-0.0659179999999999,-0.242432,-1.015625,-0.134766,0.02417,6
2019-01-12 00:00:00.560,-1.015625,-0.071045,-0.2231449999999999,-1.016602,-0.09082,0.025879,6
2019-01-12 00:00:00.580,-1.015625,-0.076904,-0.2172849999999999,-1.010254,-0.085449,0.02124,6
2019-01-12 00:00:00.600,-1.015625,-0.088135,-0.21875,-0.997559,-0.147217,0.060547,6
2019-01-12 00:00:00.620,-1.015625,-0.0971679999999999,-0.216309,-1.0,-0.179688,0.089844,6
2019-01-12 00:00:00.640,-1.013184,-0.083496,-0.2265619999999999,-1.0,-0.167725,0.084717,6
2019-01-12 00:00:00.660,-1.025635,-0.0791019999999999,-0.245605,-1.0,-0.1508789999999999,0.063721,6
2019-01-12 00:00:00.680,-1.034668,-0.0676269999999999,-0.250977,-0.998779,-0.127197,0.076416,6
2019-01-12 00:00:00.700,-1.020752,-0.0612789999999999,-0.252197,-1.005859,-0.110596,0.054199,6
2019-01-12 00:00:00.720,-1.014404,-0.0625,-0.239502,-1.012939,-0.123291,0.049316,6
2019-01-12 00:00:00.740,-1.015625,-0.0625,-0.235352,-0.997559,-0.100098,0.064697,6
2019-01-12 00:00:00.760,-1.015625,-0.060059,-0.223633,-1.0,-0.1008299999999999,0.0634769999999999,6
2019-01-12 00:00:00.780,-1.015625,-0.072998,-0.215332,-1.0,-0.128418,0.056641,6
2019-01-12 00:00:00.800,-1.015625,-0.0791019999999999,-0.229248,-0.998779,-0.129639,0.049072,6
2019-01-12 00:00:00.820,-1.015625,-0.078125,-0.2375489999999999,-1.005615,-0.143799,0.065674,6
2019-01-12 00:00:00.840,-1.015625,-0.080322,-0.2233889999999999,-1.013184,-0.135742,0.058594,6
2019-01-12 00:00:00.860,-1.015625,-0.067139,-0.217529,-0.996582,-0.121582,0.039795,6
2019-01-12 00:00:00.880,-1.015625,-0.0612789999999999,-0.21875,-1.005371,-0.130371,0.027832,6
2019-01-12 00:00:00.900,-1.015625,-0.0625,-0.216309,-1.012207,-0.138184,0.0356449999999999,6
2019-01-12 00:00:00.920,-1.015625,-0.0625,-0.229736,-1.00293,-0.121582,0.048096,6
2019-01-12 00:00:00.940,-1.015625,-0.0625,-0.2375489999999999,-1.013428,-0.128418,0.05127,6
2019-01-12 00:00:00.960,-1.015625,-0.0625,-0.220703,-0.996826,-0.149902,0.0664059999999999,6
2019-01-12 00:00:00.980,-1.015625,-0.0625,-0.231201,-1.00415,-0.144287,0.054443,6
2019-01-12 00:00:01.000,-1.015625,-0.0625,-0.221436,-1.017822,-0.105957,0.0222169999999999,6
2019-01-12 00:00:01.020,-1.015625,-0.0625,-0.229248,-1.016357,-0.132324,0.013184,6
2019-01-12 00:00:01.040,-1.015625,-0.0625,-0.235107,-1.01123,-0.137695,0.014648,6
2019-01-12 00:00:01.060,-1.015625,-0.0625,-0.231934,-0.996826,-0.125977,0.018066,6
2019-01-12 00:00:01.080,-1.015625,-0.0625,-0.24585,-1.004883,-0.146973,0.04248,6
2019-01-12 00:00:01.100,-1.015625,-0.0625,-0.250732,-1.012695,-0.157471,0.062012,6
2019-01-12 00:00:01.120,-1.015625,-0.0625,-0.25,-1.001709,-0.161133,0.049316,6
2019-01-12 00:00:01.140,-1.015625,-0.0625,-0.25,-1.017822,-0.1713869999999999,0.060547,6
2019-01-12 00:00:01.160,-1.015625,-0.0625,-0.25,-1.015625,-0.146729,0.04541,6
2019-01-12 00:00:01.180,-1.015625,-0.0625,-0.25,-1.015625,-0.115723,0.042725,6
2019-01-12 00:00:01.200,-1.015625,-0.0625,-0.247803,-1.015625,-0.1110839999999999,0.029785,6
2019-01-12 00:00:01.220,-1.015625,-0.0625,-0.26416,-1.015625,-0.127197,0.026367,6
2019-01-12 00:00:01.240,-1.015625,-0.0625,-0.253906,-1.015625,-0.124268,0.01709,6
2019-01-12 00:00:01.260,-1.015625,-0.0625,-0.249268,-1.015625,-0.128662,0.0332029999999999,6
2019-01-12 00:00:01.280,-1.015625,-0.064453,-0.25,-1.015625,-0.143311,0.031738,6
2019-01-12 00:00:01.300,-1.015625,-0.050049,-0.25,-1.015625,-0.136719,0.027344,6
2019-01-12 00:00:01.320,-1.015625,-0.044189,-0.25,-1.015625,-0.122803,0.012695,6
2019-01-12 00:00:01.340,-1.015625,-0.0612789999999999,-0.25,-1.0161129999999998,-0.125,0.019287,6
2019-01-12 00:00:01.360,-1.015625,-0.050293,-0.25,-1.01123,-0.125488,0.033936,6
2019-01-12 00:00:01.380,-1.015625,-0.046387,-0.25,-1.001465,-0.1206049999999999,0.0275879999999999,6
2019-01-12 00:00:01.400,-1.015625,-0.0446779999999999,-0.25,-1.017578,-0.110107,0.013916,6
2019-01-12 00:00:01.420,-1.015625,-0.05957,-0.248047,-1.015625,-0.131104,0.011963,6
2019-01-12 00:00:01.440,-1.015625,-0.064697,-0.2626949999999999,-1.014893,-0.1391599999999999,-0.001953,6
2019-01-12 00:00:01.460,-1.015625,-0.047607,-0.265869,-1.019531,-0.12207,0.0,6
2019-01-12 00:00:01.480,-1.015625,-0.059326,-0.265625,-1.029785,-0.127686,0.0,6
2019-01-12 00:00:01.500,-1.015625,-0.062744,-0.2636719999999999,-1.012939,-0.147217,0.0,6
2019-01-12 00:00:01.520,-1.015625,-0.0625,-0.282227,-1.019287,-0.151611,-0.000488,6
2019-01-12 00:00:01.540,-1.015625,-0.058838,-0.253418,-1.029785,-0.122314,0.003662,6
2019-01-12 00:00:01.560,-1.013672,-0.086914,-0.26416,-1.012939,-0.11499,0.014893,6
2019-01-12 00:00:01.580,-1.030518,-0.105713,-0.250977,-1.018311,-0.072021,-0.00415,6
2019-01-12 00:00:01.600,-1.018066,-0.1193849999999999,-0.262939,-1.036377,-0.0791019999999999,-0.022461,6
2019-01-12 00:00:01.620,-1.0151370000000002,-0.151855,-0.269043,-1.04834,-0.071777,-0.058105,6
2019-01-12 00:00:01.640,-1.01709,-0.150146,-0.2387699999999999,-1.048828,-0.042236,-0.110596,6
2019-01-12 00:00:01.660,-1.001953,-0.206787,-0.235352,-1.070068,-0.049805,-0.172363,3
2019-01-12 00:00:01.680,-0.999756,-0.243652,-0.2221679999999999,-1.1015620000000002,-0.0634769999999999,-0.215088,3
2019-01-12 00:00:01.700,-1.001465,-0.276123,-0.209473,-1.106689,-0.065674,-0.2390139999999999,3
2019-01-12 00:00:01.720,-0.983154,-0.295166,-0.16333,-1.06665,-0.1130369999999999,-0.22876,3
2019-01-12 00:00:01.740,-1.011475,-0.29834,-0.143311,-1.016602,-0.208984,-0.197021,3
2019-01-12 00:00:01.760,-1.017334,-0.282959,-0.125,-0.979492,-0.300781,-0.181396,3
2019-01-12 00:00:01.780,-1.00293,-0.282227,-0.139893,-0.980225,-0.460205,-0.143555,3
2019-01-12 00:00:01.800,-0.98584,-0.26709,-0.126709,-0.940186,-0.5483399999999999,-0.072266,3
2019-01-12 00:00:01.820,-0.984131,-0.265381,-0.1235349999999999,-0.8688959999999999,-0.543945,0.0275879999999999,3
2019-01-12 00:00:01.840,-0.984375,-0.265625,-0.136475,-0.804932,-0.472656,0.137695,3
2019-01-12 00:00:01.860,-0.985352,-0.266602,-0.167725,-0.835205,-0.323975,0.252197,3
2019-01-12 00:00:01.880,-0.971191,-0.2524409999999999,-0.183838,-0.864014,-0.236328,0.398438,3
2019-01-12 00:00:01.900,-0.955322,-0.2377929999999999,-0.2160639999999999,-0.851807,-0.257324,0.522217,3
2019-01-12 00:00:01.920,-0.940674,-0.2065429999999999,-0.21875,-0.805176,-0.272461,0.567383,3
2019-01-12 00:00:01.940,-0.905273,-0.192627,-0.217529,-0.789795,-0.156006,0.6149899999999999,3
2019-01-12 00:00:01.960,-0.948486,-0.132324,-0.2272949999999999,-0.759521,-0.02124,0.5112300000000001,3
2019-01-12 00:00:01.980,-0.96582,-0.0856929999999999,-0.317871,-0.779053,0.093994,0.56665,3
2019-01-12 00:00:02.000,-0.992676,-0.007568,-0.383301,-0.904297,0.344727,0.512207,3
2019-01-12 00:00:02.020,-1.084717,0.041748,-0.4484859999999999,-1.13208,0.431396,0.221436,3
2019-01-12 00:00:02.040,-1.152832,0.090332,-0.4694819999999999,-1.570557,0.351807,-0.411865,3
2019-01-12 00:00:02.060,-1.156982,0.111572,-0.441162,-1.619629,0.161865,-0.310059,3
2019-01-12 00:00:02.080,-1.139893,0.054688,-0.394043,-1.418945,-0.103271,0.007324,3
2019-01-12 00:00:02.100,-1.172119,-0.056396,-0.36377,-1.20166,-0.1496579999999999,-0.154541,3
2019-01-12 00:00:02.120,-1.130859,-0.091309,-0.286621,-1.197021,-0.16626,-0.3000489999999999,3
2019-01-12 00:00:02.140,-1.019287,-0.126465,-0.221191,-1.246338,-0.2626949999999999,-0.352051,3
2019-01-12 00:00:02.160,-1.015869,-0.051025,-0.202393,-1.0,-0.381104,-0.025879,3
2019-01-12 00:00:02.180,-0.999512,0.013428,-0.2329099999999999,-0.8696290000000001,-0.302246,0.203125,3
2019-01-12 00:00:02.200,-1.031006,0.030762,-0.248779,-0.982178,-0.276367,0.0820309999999999,3
2019-01-12 00:00:02.220,-1.000977,0.030518,-0.280518,-1.000732,-0.262207,0.0791019999999999,3
2019-01-12 00:00:02.240,-0.969238,0.0617679999999999,-0.28125,-0.984619,-0.248047,0.0896,3
2019-01-12 00:00:02.260,-0.952881,0.0778809999999999,-0.28125,-1.001465,-0.218506,0.039795,3
